Dataset,HoursBeforeSepsis,PatientObservations,UniquePatients,HR_Mean,HR_Median,HR_MissingPct,O2Sat_Mean,O2Sat_Median,O2Sat_MissingPct,Temp_Mean,Temp_Median,Temp_MissingPct,SBP_Mean,SBP_Median,SBP_MissingPct,MAP_Mean,MAP_Median,MAP_MissingPct,DBP_Mean,DBP_Median,DBP_MissingPct,Resp_Mean,Resp_Median,Resp_MissingPct,EtCO2_Mean,EtCO2_Median,EtCO2_MissingPct,BaseExcess_Mean,BaseExcess_Median,BaseExcess_MissingPct,HCO3_Mean,HCO3_Median,HCO3_MissingPct,FiO2_Mean,FiO2_Median,FiO2_MissingPct,pH_Mean,pH_Median,pH_MissingPct,PaCO2_Mean,PaCO2_Median,PaCO2_MissingPct,SaO2_Mean,SaO2_Median,SaO2_MissingPct,AST_Mean,AST_Median,AST_MissingPct,BUN_Mean,BUN_Median,BUN_MissingPct,Alkalinephos_Mean,Alkalinephos_Median,Alkalinephos_MissingPct,Calcium_Mean,Calcium_Median,Calcium_MissingPct,Chloride_Mean,Chloride_Median,Chloride_MissingPct,Creatinine_Mean,Creatinine_Median,Creatinine_MissingPct,Bilirubin_direct_Mean,Bilirubin_direct_Median,Bilirubin_direct_MissingPct,Glucose_Mean,Glucose_Median,Glucose_MissingPct,Lactate_Mean,Lactate_Median,Lactate_MissingPct,Magnesium_Mean,Magnesium_Median,Magnesium_MissingPct,Phosphate_Mean,Phosphate_Median,Phosphate_MissingPct,Potassium_Mean,Potassium_Median,Potassium_MissingPct,Bilirubin_total_Mean,Bilirubin_total_Median,Bilirubin_total_MissingPct,TroponinI_Mean,TroponinI_Median,TroponinI_MissingPct,Hct_Mean,Hct_Median,Hct_MissingPct,Hgb_Mean,Hgb_Median,Hgb_MissingPct,PTT_Mean,PTT_Median,PTT_MissingPct,WBC_Mean,WBC_Median,WBC_MissingPct,Fibrinogen_Mean,Fibrinogen_Median,Fibrinogen_MissingPct,Platelets_Mean,Platelets_Median,Platelets_MissingPct
Dataset B,-19,651,651,88.37603305785125,86.0,7.066052227342549,97.06818181818181,98.0,8.755760368663594,37.11329588014981,37.2,58.986175115207374,127.96440677966102,125.5,9.37019969278034,85.546768707483,84.0,9.67741935483871,64.55338983050848,63.0,9.37019969278034,19.409177820267686,19.0,19.662058371735792,32.6625,33.0,75.42242703533026,0.2,0.2,99.84639016897081,,,100.0,0.5787878787878789,0.4,94.93087557603687,7.400357142857142,7.42,95.6989247311828,37.15555555555556,38.0,95.85253456221197,96.72999999999999,98.5,96.92780337941628,110.73076923076923,37.0,98.0030721966206,25.53030303030303,24.0,94.93087557603687,90.66666666666667,93.5,98.15668202764977,5.38,7.3,91.85867895545314,105.0,106.0,98.46390168970814,1.247272727272727,1.11,94.93087557603687,0.44666666666666677,0.4,99.53917050691244,144.8475935828877,132.0,71.27496159754224,3.1039999999999996,1.83,96.15975422427036,2.2875,2.1,95.08448540706605,3.4125,3.3499999999999996,96.92780337941628,4.0568333333333335,4.1,90.78341013824884,3.4615384615384617,0.9,98.0030721966206,13.838571428571429,1.48,98.9247311827957,30.741176470588236,29.200000000000003,94.77726574500768,9.96,9.3,94.6236559139785,35.725,29.0,99.38556067588326,11.951515151515151,11.3,94.93087557603687,415.0,415.0,99.69278033794163,141.86363636363637,124.0,94.93087557603687
Dataset B,-18,659,659,88.37073170731708,86.0,6.676783004552352,96.8592715231788,98.0,8.34597875569044,37.134572490706326,37.15,59.180576631259484,127.23070607553366,125.0,7.587253414264036,85.3137417218543,84.0,8.34597875569044,64.64720394736842,63.0,7.7389984825493165,19.176923076923078,19.0,21.09256449165402,32.780701754385966,33.0,74.05159332321699,,,100.0,,,100.0,0.6023999999999999,0.5,96.20637329286798,7.367894736842106,7.38,97.11684370257967,42.91052631578947,41.0,97.11684370257967,97.34166666666665,98.3,98.17905918057663,396.54545454545456,68.0,98.33080424886191,25.34285714285714,22.0,94.68892261001517,73.9090909090909,66.0,98.33080424886191,5.939215686274509,7.7,92.26100151745068,103.85714285714286,105.0,98.93778452200304,1.4185714285714286,1.11,94.68892261001517,0.185,0.185,99.69650986342944,142.74233128834356,134.0,75.26555386949924,2.143333333333333,2.09,96.81335356600911,2.1142857142857143,2.1,94.68892261001517,3.243478260869565,3.1,96.50986342943855,4.112372881355932,4.2,91.04704097116844,1.3545454545454545,0.9,98.33080424886191,5.441000000000001,0.10500000000000001,98.48254931714719,29.24090909090909,28.55,93.32321699544764,9.656818181818181,9.3,93.32321699544764,61.08,37.599999999999994,98.48254931714719,11.55,11.1,93.62670713201821,275.2857142857143,243.0,98.93778452200304,154.76190476190476,146.5,93.62670713201821
Dataset B,-17,672,672,87.8868378812199,86.0,7.291666666666667,97.1394779771615,98.0,8.779761904761903,37.10631768953069,37.1,58.779761904761905,127.15938511326861,125.75,8.035714285714286,85.59837398373983,85.0,8.482142857142858,65.00930420711974,63.0,8.035714285714286,19.33828996282528,19.0,19.940476190476193,33.1656976744186,33.0,74.40476190476191,,,100.0,,,100.0,0.5081818181818183,0.4,95.08928571428571,7.398529411764706,7.41,94.94047619047619,37.72941176470588,37.4,94.94047619047619,95.14814814814815,97.7,95.98214285714286,996.3,49.5,98.51190476190477,23.486486486486488,18.0,94.49404761904762,79.9,81.0,98.51190476190477,5.739285714285714,7.75,91.66666666666666,103.57142857142857,103.0,98.95833333333334,1.4427027027027026,1.17,94.49404761904762,,,100.0,140.0049504950495,130.0,69.94047619047619,2.6941666666666664,1.575,96.42857142857143,2.1818181818181817,2.2,95.08928571428571,3.448,3.1,96.27976190476191,4.076190476190477,4.0,90.625,5.12,2.3,98.51190476190477,14.319999999999999,1.25,98.51190476190477,29.430303030303033,29.2,95.08928571428571,9.676470588235293,9.55,94.94047619047619,29.3,28.9,99.55357142857143,11.196774193548388,11.6,95.38690476190477,445.6666666666667,557.0,99.55357142857143,195.93548387096774,172.0,95.38690476190477
Dataset B,-16,684,684,88.31020733652312,87.5,8.333333333333332,97.04186795491144,98.0,9.210526315789473,37.118458781362,37.1,59.210526315789465,126.31330128205128,125.0,8.771929824561402,84.96067415730337,83.0,8.91812865497076,64.3066185897436,62.5,8.771929824561402,19.263302752293576,19.0,20.321637426900587,32.985207100591715,34.0,75.29239766081871,-8.0,-8.0,99.85380116959064,,,100.0,0.495,0.4,95.6140350877193,7.355652173913044,7.38,96.6374269005848,43.37826086956522,43.0,96.6374269005848,96.2888888888889,97.55,97.36842105263158,76.625,55.0,98.83040935672514,23.852941176470587,20.0,95.02923976608187,105.625,70.0,98.83040935672514,5.751764705882354,7.7,92.54385964912281,102.4,102.0,99.26900584795322,1.411764705882353,0.995,95.02923976608187,0.8,0.8,99.85380116959064,140.29098360655738,131.0,73.24561403508771,3.3185000000000002,1.845,97.07602339181285,2.2605263157894737,2.25,94.44444444444444,3.3190476190476192,3.3,96.9298245614035,4.14396551724138,4.1,91.52046783625731,4.637499999999999,1.05,98.83040935672514,5.748749999999999,0.19,97.6608187134503,29.68333333333333,28.15,94.73684210526315,9.64722222222222,9.1,94.73684210526315,47.220000000000006,41.1,98.53801169590643,13.808823529411764,13.15,95.02923976608187,328.6,178.0,99.26900584795322,191.64705882352942,198.0,95.02923976608187
Dataset B,-15,695,695,88.9773082942097,87.0,8.057553956834532,97.04041204437401,98.0,9.20863309352518,37.090989399293285,37.1,59.280575539568346,126.85987261146497,125.0,9.640287769784173,85.17356687898089,84.0,9.640287769784173,64.50079617834395,63.0,9.640287769784173,19.07,18.0,20.863309352517987,32.921052631578945,33.0,75.39568345323741,-6.1000000000000005,-6.1000000000000005,99.71223021582733,21.9,21.9,99.85611510791367,0.6055263157894736,0.5,94.53237410071942,7.371212121212121,7.39,95.25179856115108,39.35151515151515,39.0,95.25179856115108,95.89259259259259,96.7,96.11510791366906,207.41666666666666,49.0,98.27338129496403,25.685714285714287,20.0,94.96402877697841,104.58333333333333,71.5,98.27338129496403,5.690344827586207,7.75,91.65467625899281,105.0,107.0,98.84892086330936,1.5025714285714284,0.88,94.96402877697841,0.30000000000000004,0.30000000000000004,99.71223021582733,140.90769230769232,130.0,71.94244604316546,2.6873076923076926,1.76,96.2589928057554,2.15,2.1,94.53237410071942,3.16875,2.95,97.6978417266187,4.122191780821918,4.1,89.49640287769785,1.4083333333333332,0.95,98.27338129496403,64.905,15.145,99.42446043165467,30.794285714285714,30.6,94.96402877697841,10.075,10.0,94.82014388489208,74.975,30.9,99.42446043165467,12.124137931034484,10.5,95.8273381294964,163.0,163.0,99.71223021582733,213.6,188.5,95.68345323741008
Dataset B,-14,706,706,89.02995391705069,88.0,7.790368271954675,96.93255813953489,98.0,8.640226628895183,37.101551724137934,37.1,58.92351274787535,126.32115085536547,125.0,8.923512747875353,84.70109546165884,83.0,9.490084985835693,63.68535825545171,62.0,9.06515580736544,19.25225225225225,18.0,21.388101983002834,32.87777777777778,34.0,74.5042492917847,-10.6,-10.6,99.85835694050992,,,100.0,0.5878125000000001,0.5,95.46742209631728,7.347307692307693,7.355,96.3172804532578,42.36538461538461,40.0,96.3172804532578,96.57272727272726,98.19999999999999,96.88385269121812,244.3846153846154,35.0,98.15864022662889,29.569444444444443,25.5,94.90084985835693,99.14285714285714,75.5,98.01699716713881,6.0633333333333335,7.7,92.77620396600567,105.5,105.5,99.43342776203966,1.645,1.27,94.90084985835693,1.1333333333333333,0.9,99.57507082152975,136.51973684210526,126.25,73.08781869688386,3.5905555555555555,2.085,97.45042492917847,2.1939393939393943,2.0,95.3257790368272,3.2086956521739136,3.2,96.74220963172804,4.0655,4.0,91.5014164305949,1.2750000000000001,0.9,98.01699716713881,37.93666666666667,3.28,98.72521246458923,29.065853658536586,28.5,94.19263456090651,9.595121951219511,9.2,94.19263456090651,42.86666666666667,37.3,98.72521246458923,11.636842105263158,11.45,94.61756373937678,297.3333333333333,194.5,99.15014164305948,160.55263157894737,142.0,94.61756373937678
Dataset B,-13,722,722,88.36726998491704,88.0,8.171745152354571,97.0105900151286,98.0,8.448753462603879,37.19530685920577,37.25,61.634349030470915,127.0625,126.0,9.141274238227147,85.00228310502283,84.0,9.002770083102494,64.0876524390244,63.0,9.141274238227147,19.200179533213646,18.0,22.85318559556787,32.89071038251366,33.0,74.65373961218836,-1.55,-1.55,99.7229916897507,,,100.0,0.6117857142857143,0.5,96.1218836565097,7.355416666666667,7.365,96.67590027700831,41.708333333333336,39.0,96.67590027700831,97.07222222222222,97.05,97.50692520775624,91.0909090909091,32.0,98.47645429362882,34.42857142857143,22.0,95.15235457063712,63.09090909090909,60.0,98.47645429362882,5.828490566037735,7.6,92.65927977839335,103.66666666666667,104.5,99.16897506925207,2.0534285714285714,1.21,95.15235457063712,0.25,0.25,99.7229916897507,138.39268292682928,130.0,71.60664819944598,2.584090909090909,1.78,96.95290858725761,2.279166666666667,2.1,95.01385041551247,4.104347826086957,3.5,96.81440443213296,4.157333333333333,4.1,91.68975069252078,1.1636363636363638,0.8,98.47645429362882,3.928181818181818,0.73,98.47645429362882,30.28235294117647,30.950000000000003,95.29085872576178,10.178125000000001,10.350000000000001,95.56786703601108,52.55,37.4,98.47645429362882,12.274193548387096,10.9,95.70637119113573,334.25,271.0,99.44598337950139,173.0,195.0,95.70637119113573
Dataset B,-12,743,743,88.64285714285714,88.0,9.55585464333782,97.02865761689291,98.0,10.767160161507402,37.108602150537635,37.1,62.44952893674294,125.4553706505295,123.0,11.036339165545089,84.47432024169184,83.0,10.901749663526244,63.96293494704992,62.0,11.036339165545089,19.336267605633804,18.5,23.553162853297444,33.297814207650276,34.0,75.37012113055181,0.6833333333333336,-2.8,99.59623149394348,22.7,22.7,99.86541049798116,0.5772727272727273,0.4,95.5585464333782,7.3955882352941185,7.4,95.42395693135936,36.33235294117647,35.6,95.42395693135936,97.13076923076923,97.45,96.5006729475101,78.73333333333333,58.0,97.98115746971736,26.11904761904762,24.0,94.34724091520862,74.26666666666667,60.0,97.98115746971736,5.852903225806451,7.75,91.65545087483177,105.1,105.0,98.65410497981158,1.5576190476190477,1.16,94.34724091520862,0.73,0.73,99.7308209959623,142.19642857142858,130.5,73.62045760430686,3.313448275862069,2.37,96.09690444145357,2.08,2.1,94.6164199192463,3.4964285714285714,3.45,96.23149394347242,4.063815789473685,4.1,89.77119784656796,1.4199999999999997,0.9,97.98115746971736,4.3536363636363635,0.27,98.51951547779272,31.475,29.65,94.6164199192463,10.046153846153846,9.3,94.75100942126514,57.660000000000004,46.1,99.32705248990578,12.748571428571429,12.4,95.28936742934052,231.5,231.5,99.7308209959623,232.17142857142858,201.0,95.28936742934052
Dataset B,-11,757,757,89.04552023121387,88.0,8.58652575957728,97.06534508076358,98.0,10.039630118890356,37.15317725752508,37.2,60.501981505944514,127.55205278592375,126.0,9.907529722589167,85.5839469808542,84.0,10.303830911492733,64.19354838709677,62.0,9.907529722589167,19.628401360544217,19.0,22.324966974900924,33.43715846994535,34.0,75.82562747688243,-0.21000000000000013,-4.1,99.33949801849406,23.633333333333336,19.3,99.60369881109644,0.5272972972972972,0.4,95.112285336856,7.385757575757577,7.42,95.64068692206077,39.60606060606061,39.0,95.64068692206077,95.47222222222223,96.5,96.4332892998679,436.2857142857143,43.5,98.15059445178336,20.88372093023256,18.0,94.31968295904888,76.92857142857143,72.5,98.15059445178336,6.055000000000001,7.9,92.07397622192866,103.61111111111111,103.5,98.81109643328931,1.32,1.08,94.31968295904888,0.6933333333333334,0.5,99.60369881109644,139.63530927835052,130.5,74.37252311756936,2.907857142857143,1.575,96.30118890356671,2.1875,2.1,94.71598414795245,3.7545454545454544,3.6500000000000004,97.09379128137384,4.1204,4.1,90.09247027741083,2.542857142857143,1.15,98.15059445178336,3.961052631578947,0.16,97.49009247027742,29.488235294117647,29.0,93.26287978863937,9.533673469387754,9.6,93.52708058124173,64.24545454545454,39.6,98.54689564068693,12.43409090909091,11.05,94.18758256274768,326.0,252.0,99.33949801849406,170.47727272727272,156.0,94.18758256274768
Dataset B,-10,764,764,88.63849431818181,88.0,7.853403141361256,97.03246753246754,98.0,9.293193717277488,37.152389078498295,37.1,61.64921465968587,127.09582132564842,125.0,9.162303664921465,85.70839363241679,84.0,9.55497382198953,65.03746397694525,63.0,9.162303664921465,19.4109243697479,18.5,22.12041884816754,33.1283422459893,33.0,75.52356020942408,-7.725,-7.725,99.73821989528795,18.875,18.875,99.73821989528795,0.5981818181818183,0.5,95.68062827225131,7.378064516129031,7.38,95.94240837696336,42.264516129032266,40.0,95.94240837696336,95.89444444444445,96.2,96.46596858638743,98.75,59.0,97.38219895287958,32.725,25.5,94.76439790575915,127.75,81.0,97.38219895287958,5.755084745762712,7.4,92.27748691099477,104.75,106.0,98.95287958115183,1.77,1.105,94.76439790575915,1.6424999999999998,0.44999999999999996,99.47643979057592,135.5076530612245,129.0,74.3455497382199,3.0143478260869565,1.99,96.98952879581152,2.1129032258064515,2.1,95.94240837696336,3.54,3.8,97.38219895287958,4.1287692307692305,4.0,91.49214659685863,2.6380952380952385,1.2,97.25130890052355,17.197692307692307,0.26,98.29842931937172,28.326999999999998,28.25,93.45549738219894,9.236538461538462,9.0,93.19371727748691,83.66,76.4,98.69109947643979,10.505555555555556,9.9,94.10994764397905,341.3333333333333,299.5,98.42931937172776,171.1195652173913,165.0,93.97905759162303
Dataset B,-9,777,777,89.37759336099585,88.0,6.94980694980695,96.89240506329114,98.0,8.494208494208493,37.16896024464832,37.2,57.91505791505791,125.84030683403068,123.0,7.722007722007722,84.97276536312849,83.0,7.850707850707852,64.30264993026499,63.0,7.722007722007722,19.482055464926592,19.0,21.10682110682111,32.816326530612244,32.75,74.77477477477478,1.7899999999999991,0.6,99.35649935649936,26.26,25.4,99.35649935649936,0.5403571428571429,0.5,96.3963963963964,7.350625,7.36,95.88159588159589,43.01875,41.9,95.88159588159589,96.0,97.5,96.52509652509652,238.76923076923077,34.0,98.32689832689833,28.363636363636363,21.5,94.33719433719435,93.3076923076923,65.0,98.32689832689833,6.175873015873017,8.1,91.8918918918919,108.625,107.5,98.45559845559846,1.4381818181818182,1.105,94.33719433719435,,,100.0,133.91981132075472,129.0,72.71557271557272,2.497142857142857,1.53,96.3963963963964,2.0666666666666664,2.0,94.98069498069498,3.5879999999999996,3.5,96.78249678249678,4.062837837837837,4.0,90.47619047619048,1.3692307692307693,1.1,98.32689832689833,3.6333333333333333,0.09,98.45559845559846,31.702222222222222,32.0,94.20849420849422,10.282608695652174,10.25,94.07979407979408,40.833333333333336,31.9,98.06949806949807,13.360526315789473,11.7,95.10939510939511,393.5,269.0,99.48519948519949,184.8048780487805,171.0,94.72329472329473
Dataset B,-8,792,792,89.54080221300138,88.0,8.712121212121213,96.71589310829818,97.5,10.227272727272728,37.1234899328859,37.1,62.37373737373737,125.38008415147264,123.0,9.974747474747476,84.96713286713286,82.0,9.722222222222223,64.71669004207574,63.0,9.974747474747476,19.630470016207454,19.0,22.095959595959595,33.505181347150256,33.5,75.63131313131312,-0.3333333333333334,0.4,99.62121212121212,25.6,25.6,99.74747474747475,0.5836666666666666,0.5,96.21212121212122,7.37969696969697,7.39,95.83333333333334,38.78387096774193,39.0,96.08585858585859,96.42758620689655,97.2,96.33838383838383,368.4,88.0,98.10606060606061,24.933333333333334,18.0,94.31818181818183,93.21875,86.25,97.97979797979798,6.3939682539682545,8.1,92.04545454545455,107.33333333333333,105.0,98.86363636363636,1.5526666666666669,0.98,94.31818181818183,1.2666666666666668,0.4,99.62121212121212,138.78643216080403,129.0,74.87373737373737,2.8984615384615386,2.06,96.71717171717171,2.141860465116279,2.0,94.57070707070707,3.6714285714285717,3.4,96.46464646464646,4.23391891891892,4.1,90.65656565656566,2.9375,1.45,97.97979797979798,23.570769230769233,1.18,98.35858585858585,29.639024390243904,28.1,94.82323232323232,10.0,9.55,94.94949494949495,70.13636363636364,41.5,98.61111111111111,11.902702702702703,11.3,95.32828282828282,292.0,266.0,99.11616161616162,188.25,176.0,94.94949494949495
Dataset B,-7,800,800,89.12988826815642,88.0,10.5,96.69814020028612,97.0,12.625,37.12247557003258,37.1,61.625,126.13009845288326,124.0,11.125,85.24364406779661,84.0,11.5,64.5084388185654,63.0,11.125,19.68026101141925,19.0,23.375,33.0,33.0,75.5,-1.4874999999999998,-2.075,99.5,25.25,24.65,99.625,0.5990909090909091,0.5,95.875,7.377812500000001,7.385,96.0,39.978125000000006,38.0,96.0,95.79038461538462,96.6,96.75,106.92857142857143,49.0,98.25,28.594594594594593,24.0,95.375,89.71428571428571,56.0,98.25,6.186730769230769,8.1,93.5,103.88888888888889,106.0,98.875,1.5327027027027027,1.14,95.375,0.5,0.5,99.75,137.08139534883722,129.0,73.125,2.8346153846153843,2.03,96.75,2.1794871794871793,2.1,95.125,3.5076923076923077,3.25,96.75,4.113384615384615,4.0,91.875,2.9,1.0,98.25,8.864285714285714,4.75,99.125,29.26222222222222,29.0,94.375,9.61590909090909,9.75,94.5,50.583333333333336,47.8,99.25,14.651219512195123,11.6,94.875,384.3333333333333,101.0,99.625,186.9512195121951,163.0,94.875
Dataset B,-6,815,815,89.54539385847796,89.0,8.098159509202455,96.73983739837398,97.5,9.447852760736195,37.15868902439024,37.2,59.75460122699386,126.2472972972973,124.0,9.202453987730062,84.81461434370772,83.5,9.325153374233128,64.06216216216217,64.0,9.202453987730062,19.80472440944882,20.0,22.085889570552148,33.19095477386934,33.0,75.58282208588956,-3.0,-1.5,99.14110429447854,23.0875,22.775,99.50920245398774,0.5915625,0.5,96.07361963190183,7.362820512820512,7.36,95.21472392638037,42.15384615384615,41.4,95.21472392638037,97.09027777777777,97.6,95.58282208588957,132.7058823529412,49.0,97.91411042944786,26.48,20.5,93.86503067484662,81.29411764705883,73.0,97.91411042944786,5.838378378378378,7.6,90.920245398773,108.35,108.5,98.77300613496932,1.5092,1.02,93.86503067484662,0.6,0.6,99.87730061349693,139.289592760181,132.0,72.88343558282209,3.326111111111111,1.77,95.58282208588957,2.265909090909091,2.2,94.60122699386503,3.4225806451612906,3.4,96.1963190184049,4.1238202247191005,4.0,89.079754601227,3.9176470588235293,1.0,97.91411042944786,11.112727272727273,0.18,98.65030674846625,29.597540983606557,29.9,92.51533742331289,9.568548387096774,9.649999999999999,92.39263803680981,37.80769230769231,34.0,98.40490797546012,11.314814814814815,10.25,93.37423312883436,314.85714285714283,272.0,99.14110429447854,173.16666666666666,151.5,93.37423312883436
Dataset B,-5,838,838,89.87615894039735,89.0,9.904534606205251,96.84078590785907,98.0,11.933174224343675,37.138517441860465,37.2,58.94988066825776,125.44181940700808,123.0,11.455847255369928,84.44654939106901,83.0,11.813842482100238,63.982479784366575,62.0,11.455847255369928,19.797488226059656,20.0,23.98568019093079,33.38647342995169,33.0,75.2983293556086,-3.2125000000000004,-4.25,99.52267303102626,22.116666666666664,19.9,99.64200477326969,0.6037837837837838,0.5,95.58472553699285,7.334999999999999,7.35,95.94272076372316,43.41515151515151,41.0,96.06205250596659,94.988,96.7,97.01670644391407,214.85714285714286,41.5,98.32935560859188,33.38636363636363,24.0,94.74940334128878,104.92857142857143,85.5,98.32935560859188,5.697647058823529,7.7,91.8854415274463,107.81818181818181,106.0,98.68735083532219,1.7402272727272725,1.29,94.74940334128878,6.35,6.35,99.76133651551312,135.7462686567164,128.0,76.0143198090692,3.6489655172413795,1.81,96.53937947494033,2.2025641025641027,2.2,95.34606205250597,3.775,3.25,97.61336515513126,4.188441558441558,4.0,90.81145584725537,3.6642857142857146,1.05,98.32935560859188,20.192500000000003,0.905,98.56801909307876,27.4875,26.9,94.27207637231504,9.039795918367346,8.8,94.1527446300716,48.589999999999996,46.15,98.80668257756562,11.93720930232558,11.2,94.86873508353221,329.0,356.0,99.52267303102626,158.1904761904762,160.5,94.98806682577565
Dataset B,-4,854,854,89.92125480153649,89.0,8.548009367681498,96.7663612565445,97.5,10.53864168618267,37.12271341463415,37.1,61.59250585480094,125.88067444876783,123.0,9.718969555035128,84.49674902470741,82.5,9.953161592505854,64.11002594033722,62.0,9.718969555035128,19.7701062215478,20.0,22.833723653395786,33.12135922330097,33.0,75.87822014051523,-5.15,-5.15,99.76580796252928,19.5,19.5,99.88290398126463,0.6083333333333334,0.5800000000000001,95.08196721311475,7.355777777777778,7.38,94.73067915690866,42.031111111111116,38.0,94.73067915690866,96.5030303030303,97.9,96.13583138173301,190.83333333333334,61.0,97.89227166276346,21.887755102040817,16.0,94.26229508196722,103.6842105263158,75.0,97.7751756440281,6.200142857142857,7.9,91.80327868852459,103.76923076923077,105.0,98.47775175644028,1.4318367346938774,0.95,94.26229508196722,0.27999999999999997,0.14,99.64871194379391,136.07589285714286,127.0,73.77049180327869,3.8428125,1.9899999999999998,96.25292740046838,2.1009615384615383,2.1,93.91100702576112,3.5058823529411764,3.5,96.01873536299766,4.059166666666666,4.0,90.1639344262295,2.2473684210526317,1.6,97.7751756440281,5.415625,0.16999999999999998,98.12646370023418,29.975531914893615,29.0,94.49648711943794,9.753191489361702,9.4,94.49648711943794,61.19166666666666,30.5,98.59484777517564,12.158888888888889,10.8,94.73067915690866,329.0,410.0,99.41451990632318,182.2,167.0,94.73067915690866
Dataset B,-3,869,869,90.15644555694618,89.0,8.05523590333717,96.75159642401022,98.0,9.896432681242807,37.25436746987952,37.3,61.795166858457996,125.23451327433628,124.0,8.975834292289989,84.11621966794381,82.0,9.896432681242807,63.79240506329114,63.0,9.090909090909092,19.739940387481372,19.0,22.78481012658228,32.808056872037916,33.0,75.71921749136939,-0.36250000000000027,0.975,99.5397008055236,23.53333333333333,24.8,99.6547756041427,0.6023076923076923,0.5,95.512082853855,7.386410256410256,7.38,95.512082853855,39.233333333333334,36.0,95.512082853855,95.96911764705882,96.80000000000001,96.08745684695052,157.41176470588235,65.0,98.04372842347526,29.440677966101696,19.0,93.21058688147296,80.58823529411765,58.0,98.04372842347526,6.242716049382715,7.8,90.6789413118527,105.4,103.5,98.84925201380898,1.5496610169491527,1.11,93.21058688147296,0.43333333333333335,0.3,99.6547756041427,134.59347826086957,125.0,73.53279631760644,2.9015625,1.72,96.31760644418873,2.29811320754717,2.2,93.90103567318758,3.4305555555555554,3.3,95.8573072497123,4.175263157894737,4.1,89.06789413118527,2.923529411764706,1.5,98.04372842347526,1.0233333333333332,0.1,98.27387802071347,30.661194029850748,29.1,92.28998849252014,10.032575757575756,9.5,92.40506329113924,33.67272727272728,31.4,98.73417721518987,13.881967213114756,12.7,92.98043728423475,333.0,220.0,99.42462600690449,172.01612903225808,159.0,92.86536248561565
Dataset B,-2,890,890,90.30793060718712,90.0,9.325842696629213,96.63287153652394,97.0,10.786516853932584,37.19075757575758,37.2,62.92134831460674,125.40150564617315,123.0,10.44943820224719,84.80720606826802,83.0,11.123595505617978,64.51348808030113,63.0,10.44943820224719,19.719076005961252,19.0,24.60674157303371,32.74444444444445,32.5,74.71910112359551,-1.7166666666666666,-3.4,99.6629213483146,26.85,26.85,99.8876404494382,0.6175,0.5,95.0561797752809,7.404090909090908,7.4,95.0561797752809,37.08139534883721,36.8,95.16853932584269,96.33749999999999,98.05000000000001,95.95505617977528,127.80952380952381,58.0,97.64044943820225,31.313725490196077,27.0,94.26966292134831,124.76190476190476,77.0,97.64044943820225,5.831200000000001,7.9,91.57303370786516,104.5625,105.75,99.10112359550561,1.7776470588235294,1.24,94.26966292134831,0.55,0.55,99.7752808988764,141.88169642857142,133.5,74.8314606741573,3.2117142857142857,2.05,96.06741573033707,2.0708333333333333,2.0,94.6067415730337,3.92962962962963,3.5,96.96629213483146,4.19093023255814,4.1,90.3370786516854,1.3142857142857143,1.1,97.64044943820225,17.329285714285717,0.44000000000000006,98.42696629213484,29.707407407407405,28.299999999999997,93.93258426966293,9.698076923076924,9.2,94.15730337078652,41.41538461538461,29.2,98.53932584269664,14.06875,12.8,94.6067415730337,219.57142857142858,245.0,99.21348314606742,197.26530612244898,182.0,94.49438202247191
Dataset B,-1,919,919,90.44060606060606,90.0,10.228509249183896,96.68103448275862,97.0,11.643090315560393,37.1248670212766,37.2,59.08596300326442,125.81840490797546,123.0,11.31664853101197,84.5350553505535,82.0,11.534276387377584,64.19386503067484,63.0,11.31664853101197,19.877682403433475,20.0,23.939064200217626,32.73981900452489,33.0,75.95212187159956,-3.707142857142857,-4.5,99.23830250272034,21.65,22.6,99.56474428726877,0.5769387755102041,0.5,94.66811751904244,7.379787234042554,7.39,94.88574537540805,39.75833333333333,38.1,94.77693144722524,96.23255813953489,97.7,95.32100108813928,332.93333333333334,29.0,98.36779107725789,35.05769230769231,27.0,94.34167573449402,85.125,77.0,98.25897714907508,6.017972972972972,7.7,91.94776931447225,108.5,107.0,98.80304678998912,1.8065384615384614,1.3050000000000002,94.34167573449402,0.6900000000000001,0.4,99.45593035908597,138.62923728813558,130.0,74.31991294885746,2.725277777777778,1.795,96.08269858541894,2.3857142857142857,2.2,94.66811751904244,3.6999999999999997,3.3,97.38846572361263,4.165,4.1,90.85963003264418,1.2676470588235293,1.2,98.15016322089227,4.8109090909090915,0.58,97.60609357997824,30.553333333333338,31.15,93.47116430903155,10.000877192982456,10.0,93.79760609357997,33.24375,32.4,98.25897714907508,13.560377358490566,12.3,94.2328618063112,318.77777777777777,325.0,99.02067464635473,180.95454545454547,164.0,94.0152339499456
